Date,Open,High,Low,Close,Volume
2/6/2023 15:00,22834,23044,22755,23043,
2/6/2023 16:00,23044,23148,22937,23004,
2/6/2023 17:00,23006,23069,22959,23032,
2/6/2023 18:00,23041,23075,22959,23022,
2/6/2023 19:00,23034,23120,22990,23034,
2/6/2023 20:00,23031,23031,22975,23009,
2/6/2023 21:00,23009,23011,22909,22916,
2/6/2023 22:00,22916,22924,22850,22880,
2/6/2023 23:00,22877,22882,22651,22763,
2/7/2023 0:00,22761,22823,22751,22799,
2/7/2023 1:00,22799,22861,22797,22851,
2/7/2023 2:00,22853,22883,22813,22883,
2/7/2023 3:00,22883,22891,22854,22880,
2/7/2023 4:00,22881,22924,22866,22874,
2/7/2023 5:00,22877,22943,22870,22937,
2/7/2023 6:00,22943,22977,22925,22928,
2/7/2023 7:00,22929,22960,22898,22913,
2/7/2023 8:00,22911,22922,22868,22875,
2/7/2023 9:00,22877,23032,22877,23010,
2/7/2023 10:00,23024,23056,22977,22989,
2/7/2023 11:00,22988,23023,22969,22980,
2/7/2023 12:00,22980,23032,22972,23032,
2/7/2023 13:00,23027,23038,22943,22987,
2/7/2023 14:00,22984,23013,22936,22979,
2/7/2023 15:00,22975,22983,22887,22908,
2/7/2023 16:00,22906,23018,22880,22980,
2/7/2023 17:00,22980,23326,22901,23285,
2/7/2023 18:00,23290,23338,22790,22927,
2/7/2023 19:00,22927,23126,22927,23090,
2/7/2023 20:00,23093,23245,23038,23203,
2/7/2023 21:00,23203,23260,23180,23201,
2/7/2023 22:00,23198,23299,23150,23234,
2/7/2023 23:00,23250,23295,23235,23252,
2/8/2023 0:00,23246,23352,23233,23328,
2/8/2023 1:00,23329,23439,23286,23290,
2/8/2023 2:00,23290,23310,23240,23249,
2/8/2023 3:00,23255,23282,23236,23263,
2/8/2023 4:00,23270,23287,23244,23253,
2/8/2023 5:00,23256,23260,23198,23227,
2/8/2023 6:00,23222,23239,23192,23203,
2/8/2023 7:00,23195,23240,23184,23237,
2/8/2023 8:00,23237,23240,23173,23208,
2/8/2023 9:00,23208,23225,23147,23199,
2/8/2023 10:00,23202,23202,23140,23165,
2/8/2023 11:00,23165,23186,23142,23164,
2/8/2023 12:00,23162,23199,23098,23122,
2/8/2023 13:00,23113,23134,23059,23113,
2/8/2023 14:00,23114,23126,23007,23053,
2/8/2023 15:00,23052,23052,22790,22869,
2/8/2023 16:00,22868,22962,22686,22962,
2/8/2023 17:00,22962,23018,22911,23000,
2/8/2023 18:00,23009,23032,22841,22897,
2/8/2023 19:00,22890,22926,22831,22878,
2/8/2023 20:00,22871,22910,22787,22835,
2/8/2023 21:00,22831,22979,22831,22958,
2/8/2023 22:00,22955,22978,22918,22932,
2/8/2023 23:00,22931,22962,22878,22961,
2/9/2023 0:00,22965,23003,22937,22985,
2/9/2023 1:00,22986,22989,22943,22947,
2/9/2023 2:00,22950,22954,22818,22818,
2/9/2023 3:00,22812,22812,22460,22519,
2/9/2023 4:00,22506,22605,22378,22572,
2/9/2023 5:00,22570,22631,22544,22607,
2/9/2023 6:00,22605,22724,22581,22723,
2/9/2023 7:00,22724,22727,22647,22680,
2/9/2023 8:00,22679,22760,22678,22727,
2/9/2023 9:00,22722,22747,22684,22738,
2/9/2023 10:00,22742,22743,22679,22702,
2/9/2023 11:00,22704,22733,22674,22689,
2/9/2023 12:00,22692,22781,22573,22711,
2/9/2023 13:00,22716,22762,22686,22748,
2/9/2023 14:00,22758,22821,22681,22698,
2/9/2023 15:00,22703,22709,22567,22606,
2/9/2023 16:00,22613,22621,22464,22507,
2/9/2023 17:00,22502,22592,22462,22536,
2/9/2023 18:00,22536,22596,22467,22514,
2/9/2023 19:00,22516,22523,21897,22033,
2/9/2023 20:00,22034,22082,21842,21994,
2/9/2023 21:00,21993,21993,21700,21859,
2/9/2023 22:00,21848,21957,21711,21774,
2/9/2023 23:00,21769,21858,21757,21802,
2/10/2023 0:00,21803,21879,21768,21831,
2/10/2023 1:00,21830,21894,21807,21894,
2/10/2023 2:00,21893,21939,21865,21928,
2/10/2023 3:00,21932,21935,21831,21833,
2/10/2023 4:00,21834,21834,21724,21793,
2/10/2023 5:00,21788,21845,21633,21805,
2/10/2023 6:00,21790,21879,21790,21879,
2/10/2023 7:00,21878,21932,21840,21926,
2/10/2023 8:00,21921,21933,21878,21901,
2/10/2023 9:00,21904,21911,21822,21828,
2/10/2023 10:00,21832,21862,21810,21857,
2/10/2023 11:00,21857,21857,21727,21740,
2/10/2023 12:00,21745,21795,21696,21726,
2/10/2023 13:00,21723,21827,21721,21774,
2/10/2023 14:00,21775,21886,21765,21846,
2/10/2023 15:00,21847,21897,21534,21661,
2/10/2023 16:00,21661,21737,21585,21611,
2/10/2023 17:00,21608,21698,21565,21694,
2/10/2023 18:00,21698,21732,21678,21707,
2/10/2023 19:00,21713,21796,21664,21775,
2/10/2023 20:00,21777,21789,21727,21730,
2/10/2023 21:00,21726,21730,21454,21542,
2/10/2023 22:00,21541,21638,21527,21579,
2/10/2023 23:00,21578,21657,21564,21639,
2/11/2023 0:00,21631,21685,21610,21665,
2/11/2023 1:00,21660,21696,21620,21647,
2/11/2023 2:00,21641,21680,21626,21655,
2/11/2023 3:00,21657,21719,21655,21683,
2/11/2023 4:00,21683,21697,21669,21691,
2/11/2023 5:00,21691,21712,21675,21679,
2/11/2023 6:00,21679,21684,21663,21673,
2/11/2023 7:00,21674,21717,21649,21694,
2/11/2023 8:00,21694,21708,21686,21692,
2/11/2023 9:00,21695,21705,21679,21705,
2/11/2023 10:00,21704,21704,21664,21674,
2/11/2023 11:00,21674,21702,21671,21701,
2/11/2023 12:00,21700,21764,21671,21718,
2/11/2023 13:00,21717,21839,21703,21752,
2/11/2023 14:00,21751,21760,21720,21757,
2/11/2023 15:00,21755,21763,21725,21737,
2/11/2023 16:00,21737,21739,21685,21696,
2/11/2023 17:00,21698,21703,21674,21701,
2/11/2023 18:00,21701,21732,21629,21657,
2/11/2023 19:00,21656,21674,21648,21665,
2/11/2023 20:00,21666,21723,21653,21678,
2/11/2023 21:00,21675,21840,21667,21830,
2/11/2023 22:00,21824,21879,21784,21830,
2/11/2023 23:00,21830,21904,21815,21868,
2/12/2023 0:00,21868,21884,21814,21821,
2/12/2023 1:00,21821,21849,21794,21813,
2/12/2023 2:00,21811,21825,21773,21824,
2/12/2023 3:00,21822,21826,21787,21787,
2/12/2023 4:00,21787,21793,21770,21787,
2/12/2023 5:00,21790,21807,21779,21804,
2/12/2023 6:00,21807,21819,21798,21816,
2/12/2023 7:00,21817,21821,21732,21802,
2/12/2023 8:00,21802,21847,21802,21814,
2/12/2023 9:00,21814,21950,21804,21914,
2/12/2023 10:00,21916,21918,21813,21882,
2/12/2023 11:00,21884,21889,21869,21889,
2/12/2023 12:00,21889,21895,21824,21830,
2/12/2023 13:00,21830,21834,21774,21816,
2/12/2023 14:00,21816,21987,21816,21926,
2/12/2023 15:00,21928,21970,21893,21948,
2/12/2023 16:00,21947,22086,21934,22013,
2/12/2023 17:00,22018,22053,21973,21986,
2/12/2023 18:00,21997,21998,21956,21977,
2/12/2023 19:00,21982,22031,21934,22005,
2/12/2023 20:00,22004,22030,21957,21970,
2/12/2023 21:00,21971,21980,21712,21741,
2/12/2023 22:00,21742,21826,21649,21800,
2/12/2023 23:00,21804,21827,21729,21789,
2/13/2023 0:00,21790,21878,21703,21821,
2/13/2023 1:00,21816,21835,21673,21719,
2/13/2023 2:00,21715,21769,21643,21762,
2/13/2023 3:00,21763,21821,21756,21813,
2/13/2023 4:00,21814,21860,21803,21844,
2/13/2023 5:00,21844,21868,21829,21839,
2/13/2023 6:00,21841,21860,21812,21829,
2/13/2023 7:00,21833,21897,21806,21891,
2/13/2023 8:00,21893,21895,21730,21742,
2/13/2023 9:00,21737,21771,21519,21609,
2/13/2023 10:00,21608,21678,21476,21636,
2/13/2023 11:00,21633,21665,21609,21625,
2/13/2023 12:00,21622,21718,21613,21683,
2/13/2023 13:00,21686,21692,21591,21591,
2/13/2023 14:00,21591,21693,21574,21685,
2/13/2023 15:00,21692,21692,21572,21577,
2/13/2023 16:00,21579,21656,21430,21516,
2/13/2023 17:00,21515,21549,21376,21482,
2/13/2023 18:00,21473,21682,21470,21651,
2/13/2023 19:00,21649,21675,21555,21627,
2/13/2023 20:00,21627,21683,21583,21669,
2/13/2023 21:00,21678,21684,21599,21631,
2/13/2023 22:00,21631,21691,21619,21653,
2/13/2023 23:00,21653,21856,21652,21790,
2/14/2023 0:00,21790,21827,21748,21753,
2/14/2023 1:00,21753,21770,21691,21716,
2/14/2023 2:00,21716,21752,21711,21732,
2/14/2023 3:00,21736,21764,21709,21716,
2/14/2023 4:00,21718,21754,21705,21729,
2/14/2023 5:00,21728,21755,21721,21749,
2/14/2023 6:00,21747,21783,21738,21760,
2/14/2023 7:00,21767,21807,21756,21785,
2/14/2023 8:00,21785,21791,21697,21713,
2/14/2023 9:00,21714,21885,21701,21831,
2/14/2023 10:00,21844,21854,21800,21819,
2/14/2023 11:00,21823,21831,21794,21816,
2/14/2023 12:00,21823,21900,21811,21863,
2/14/2023 13:00,21870,21899,21569,21736,
2/14/2023 14:00,21749,22267,21582,22262,
2/14/2023 15:00,22273,22316,21881,22050,
2/14/2023 16:00,22053,22135,21939,22011,
2/14/2023 17:00,22016,22090,22016,22061,
2/14/2023 18:00,22060,22177,22056,22129,
2/14/2023 19:00,22117,22249,22075,22224,
2/14/2023 20:00,22226,22262,22182,22262,
2/14/2023 21:00,22261,22284,22136,22256,
2/14/2023 22:00,22256,22266,22162,22196,
2/14/2023 23:00,22196,22264,22179,22211,
2/15/2023 0:00,22208,22208,22129,22158,
2/15/2023 1:00,22159,22179,22109,22111,
2/15/2023 2:00,22120,22138,22064,22088,
2/15/2023 3:00,22079,22137,22079,22110,
2/15/2023 4:00,22108,22129,22085,22093,
2/15/2023 5:00,22094,22153,22093,22146,
2/15/2023 6:00,22145,22163,22122,22125,
2/15/2023 7:00,22125,22187,22111,22121,
2/15/2023 8:00,22121,22139,22099,22109,
2/15/2023 9:00,22103,22198,22103,22174,
2/15/2023 10:00,22179,22262,22156,22241,
2/15/2023 11:00,22250,22494,22236,22448,
2/15/2023 12:00,22459,22906,22459,22768,
2/15/2023 13:00,22783,22784,22684,22703,
2/15/2023 14:00,22702,22793,22630,22692,
2/15/2023 15:00,22691,22880,22678,22816,
2/15/2023 16:00,22815,22943,22757,22770,
2/15/2023 17:00,22770,22836,22760,22807,
2/15/2023 18:00,22809,23048,22780,22978,
2/15/2023 19:00,22981,23348,22951,23319,
2/15/2023 20:00,23328,24301,23306,24132,
2/15/2023 21:00,24158,24248,24027,24173,
2/15/2023 22:00,24181,24374,24126,24152,
2/15/2023 23:00,24165,24345,24165,24332,
2/16/2023 0:00,24332,24895,24285,24591,
2/16/2023 1:00,24603,24684,24571,24631,
2/16/2023 2:00,24633,24739,24616,24692,
2/16/2023 3:00,24701,24753,24679,24742,
2/16/2023 4:00,24749,24754,24646,24646,
2/16/2023 5:00,24641,24712,24612,24685,
2/16/2023 6:00,24687,24735,24585,24586,
2/16/2023 7:00,24590,24634,24450,24615,
2/16/2023 8:00,24615,24665,24578,24588,
2/16/2023 9:00,24579,24658,24566,24656,
2/16/2023 10:00,24654,24662,24611,24625,
2/16/2023 11:00,24625,24629,24523,24572,
2/16/2023 12:00,24572,24613,24468,24591,
2/16/2023 13:00,24594,24663,24368,24448,
2/16/2023 14:00,24438,24503,24301,24425,
2/16/2023 15:00,24428,25086,24391,25083,
2/16/2023 16:00,25063,25270,24644,24905,
2/16/2023 17:00,24903,24954,24783,24885,
2/16/2023 18:00,24901,25031,24865,24972,
2/16/2023 19:00,24974,25002,24843,24881,
2/16/2023 20:00,24871,24881,24459,24563,
2/16/2023 21:00,24564,24570,24374,24531,
2/16/2023 22:00,24538,24550,23982,24009,
2/16/2023 23:00,24002,24089,23520,23521,
2/17/2023 0:00,23518,23773,23369,23720,
2/17/2023 1:00,23719,23850,23647,23850,
2/17/2023 2:00,23853,23853,23765,23777,
2/17/2023 3:00,23772,23905,23755,23840,
2/17/2023 4:00,23852,23884,23730,23815,
2/17/2023 5:00,23808,23815,23699,23710,
2/17/2023 6:00,23711,23758,23625,23667,
2/17/2023 7:00,23672,23784,23640,23641,
2/17/2023 8:00,23640,23807,23542,23803,
2/17/2023 9:00,23788,23862,23722,23724,
2/17/2023 10:00,23748,23787,23688,23749,
2/17/2023 11:00,23760,23837,23743,23789,
2/17/2023 12:00,23809,23907,23773,23875,
2/17/2023 13:00,23875,23889,23760,23791,
2/17/2023 14:00,23788,24250,23730,23873,
2/17/2023 15:00,23868,24267,23859,24126,
2/17/2023 16:00,24127,24322,23933,24087,
2/17/2023 17:00,24087,24515,24087,24300,
2/17/2023 18:00,24302,24412,24231,24365,
2/17/2023 19:00,24366,24559,24247,24528,
2/17/2023 20:00,24533,25014,24524,24825,
2/17/2023 21:00,24833,24841,24441,24487,
2/17/2023 22:00,24482,24738,24083,24689,
2/17/2023 23:00,24684,24739,24529,24580,
2/18/2023 0:00,24577,24781,24545,24639,
2/18/2023 1:00,24636,24689,24589,24672,
2/18/2023 2:00,24667,24677,24520,24563,
2/18/2023 3:00,24560,24637,24544,24613,
2/18/2023 4:00,24616,24656,24603,24637,
2/18/2023 5:00,24634,24651,24610,24650,
2/18/2023 6:00,24650,24676,24614,24629,
2/18/2023 7:00,24625,24625,24453,24522,
2/18/2023 8:00,24524,24603,24469,24594,
2/18/2023 9:00,24597,24599,24551,24562,
2/18/2023 10:00,24564,24570,24462,24464,
2/18/2023 11:00,24456,24549,24450,24530,
2/18/2023 12:00,24526,24641,24501,24629,
2/18/2023 13:00,24623,24651,24576,24588,
2/18/2023 14:00,24590,24727,24551,24701,
2/18/2023 15:00,24700,24727,24639,24680,
2/18/2023 16:00,24673,24697,24647,24651,
2/18/2023 17:00,24651,24717,24589,24694,
2/18/2023 18:00,24696,24869,24653,24718,
2/18/2023 19:00,24717,24740,24582,24617,
2/18/2023 20:00,24616,24633,24539,24604,
2/18/2023 21:00,24609,24644,24590,24622,
2/18/2023 22:00,24622,24668,24606,24633,
2/18/2023 23:00,24633,24668,24626,24640,
2/19/2023 0:00,24638,24764,24634,24747,
2/19/2023 1:00,24752,24772,24647,24714,
2/19/2023 2:00,24715,24736,24674,24695,
2/19/2023 3:00,24691,24714,24666,24686,
2/19/2023 4:00,24688,24731,24678,24720,
2/19/2023 5:00,24737,24842,24720,24764,
2/19/2023 6:00,24764,24764,24622,24642,
2/19/2023 7:00,24635,24669,24577,24580,
2/19/2023 8:00,24587,24631,24571,24576,
2/19/2023 9:00,24575,24629,24575,24606,
2/19/2023 10:00,24605,24678,24582,24658,
2/19/2023 11:00,24659,24711,24652,24675,
2/19/2023 12:00,24685,24714,24666,24707,
2/19/2023 13:00,24706,24718,24680,24686,
2/19/2023 14:00,24681,24796,24680,24767,
2/19/2023 15:00,24771,25038,24750,24929,
2/19/2023 16:00,24930,25183,24652,24781,
2/19/2023 17:00,24786,24807,24340,24373,
2/19/2023 18:00,24367,24530,24294,24479,
2/19/2023 19:00,24479,24565,24467,24526,
2/19/2023 20:00,24521,24529,24275,24525,
2/19/2023 21:00,24519,24575,24493,24548,
2/19/2023 22:00,24549,24568,24460,24497,
2/19/2023 23:00,24494,24494,24211,24296,
2/20/2023 0:00,24271,24415,24164,24223,
2/20/2023 1:00,24212,24292,23862,24248,
2/20/2023 2:00,24242,24380,24166,24352,
2/20/2023 3:00,24350,24475,24332,24418,
2/20/2023 4:00,24426,24550,24412,24484,
2/20/2023 5:00,24495,24515,24436,24500,
2/20/2023 6:00,24498,24532,24431,24510,
2/20/2023 7:00,24507,24535,24457,24506,
2/20/2023 8:00,24509,24559,24412,24459,
2/20/2023 9:00,24459,24943,24383,24884,
2/20/2023 10:00,24886,24978,24778,24921,
2/20/2023 11:00,24920,24954,24720,24891,
2/20/2023 12:00,24898,24919,24733,24829,
2/20/2023 13:00,24820,24919,24812,24861,
2/20/2023 14:00,24858,25118,24796,24986,
2/20/2023 15:00,24976,25086,24868,24946,
2/20/2023 16:00,24947,24958,24643,24871,
2/20/2023 17:00,24883,24904,24775,24813,
2/20/2023 18:00,24822,24838,24760,24822,
2/20/2023 19:00,24822,24886,24808,24877,
2/20/2023 20:00,24876,24881,24777,24807,
2/20/2023 21:00,24804,24823,24757,24771,
2/20/2023 22:00,24772,24783,24668,24707,
2/20/2023 23:00,24708,24843,24703,24843,
2/21/2023 0:00,24843,24936,24787,24857,
2/21/2023 1:00,24860,24933,24812,24874,
2/21/2023 2:00,24868,25092,24862,24924,
2/21/2023 3:00,24885,25011,24854,24930,
2/21/2023 4:00,24928,24944,24862,24901,
2/21/2023 5:00,24898,24967,24876,24953,
2/21/2023 6:00,24954,25041,24930,25030,
2/21/2023 7:00,25028,25043,24949,25004,
2/21/2023 8:00,25005,25250,24644,24666,
2/21/2023 9:00,24673,24834,24562,24804,
2/21/2023 10:00,24804,24808,24681,24706,
2/21/2023 11:00,24702,24754,24572,24576,
2/21/2023 12:00,24576,24667,24500,24641,
2/21/2023 13:00,24641,24692,24523,24564,
2/21/2023 14:00,24560,24778,24558,24687,
2/21/2023 15:00,24683,24723,24429,24563,
2/21/2023 16:00,24565,24587,24289,24407,
2/21/2023 17:00,24402,24664,24379,24664,
2/21/2023 18:00,24664,24746,24568,24692,
2/21/2023 19:00,24690,24694,24556,24612,
2/21/2023 20:00,24609,24642,24435,24472,
2/21/2023 21:00,24463,24539,24170,24190,
2/21/2023 22:00,24194,24422,24165,24392,
2/21/2023 23:00,24386,24450,24344,24450,
2/22/2023 0:00,24450,24474,24278,24417,
2/22/2023 1:00,24425,24435,24121,24187,
2/22/2023 2:00,24175,24196,23878,24178,
2/22/2023 3:00,24174,24265,24146,24207,
2/22/2023 4:00,24209,24222,24035,24159,
2/22/2023 5:00,24156,24169,24005,24105,
2/22/2023 6:00,24110,24126,23942,23951,
2/22/2023 7:00,23951,24098,23940,24065,
2/22/2023 8:00,24065,24070,23871,23972,
2/22/2023 9:00,23965,24165,23948,24115,
2/22/2023 10:00,24114,24196,24091,24184,
2/22/2023 11:00,24180,24209,24054,24168,
2/22/2023 12:00,24165,24231,24101,24141,
2/22/2023 13:00,24140,24153,23972,24120,
2/22/2023 14:00,24122,24122,23928,23935,
2/22/2023 15:00,23946,24001,23641,23726,
2/22/2023 16:00,23717,23764,23594,23644,
2/22/2023 17:00,23634,23777,23600,23745,
2/22/2023 18:00,23749,23830,23735,23745,
2/22/2023 19:00,23744,23968,23668,23799,
2/22/2023 20:00,23807,23877,23748,23783,
2/22/2023 21:00,23808,23844,23751,23801,
2/22/2023 22:00,23805,24100,23786,24100,
2/22/2023 23:00,24100,24213,24099,24188,
2/23/2023 0:00,24188,24237,24134,24134,
2/23/2023 1:00,24134,24208,24134,24195,
2/23/2023 2:00,24201,24585,24178,24529,
2/23/2023 3:00,24539,24590,24445,24457,
2/23/2023 4:00,24461,24523,24433,24523,
2/23/2023 5:00,24521,24522,24359,24398,
2/23/2023 6:00,24400,24414,24324,24386,
2/23/2023 7:00,24394,24432,24368,24385,
2/23/2023 8:00,24383,24488,24371,24411,
2/23/2023 9:00,24413,24471,24276,24293,
2/23/2023 10:00,24284,24313,24214,24249,
2/23/2023 11:00,24260,24272,23665,23789,
2/23/2023 12:00,23791,24005,23636,23914,
2/23/2023 13:00,23916,24225,23857,24016,
2/23/2023 14:00,24014,24158,23925,24009,
2/23/2023 15:00,24012,24058,23878,23952,
2/23/2023 16:00,23951,24002,23767,23769,
2/23/2023 17:00,23765,23976,23757,23849,
2/23/2023 18:00,23845,23902,23742,23863,
2/23/2023 19:00,23870,24048,23842,23977,
2/23/2023 20:00,23995,24066,23914,23940,
2/23/2023 21:00,23952,24012,23877,23877,
2/23/2023 22:00,23901,23903,23769,23870,
2/23/2023 23:00,23866,23956,23840,23939,
2/24/2023 0:00,23939,24017,23899,23960,
2/24/2023 1:00,23960,24124,23960,24005,
2/24/2023 2:00,24007,24024,23925,23943,
2/24/2023 3:00,23946,23995,23930,23947,
2/24/2023 4:00,23960,23990,23933,23947,
2/24/2023 5:00,23946,23950,23868,23893,
2/24/2023 6:00,23899,23915,23793,23902,
2/24/2023 7:00,23898,23909,23784,23835,
2/24/2023 8:00,23831,23970,23770,23904,
2/24/2023 9:00,23905,23930,23823,23836,
2/24/2023 10:00,23833,23890,23793,23861,
2/24/2023 11:00,23866,23900,23842,23892,
2/24/2023 12:00,23892,24025,23874,23890,
2/24/2023 13:00,23889,23995,23695,23787,
2/24/2023 14:00,23781,23856,23694,23820,
2/24/2023 15:00,23809,23836,23332,23355,
2/24/2023 16:00,23346,23346,23000,23201,
2/24/2023 17:00,23191,23210,23029,23073,
2/24/2023 18:00,23071,23153,23026,23090,
2/24/2023 19:00,23090,23190,22865,23190,
2/24/2023 20:00,23190,23329,23162,23220,
2/24/2023 21:00,23215,23241,23068,23111,
2/24/2023 22:00,23101,23160,22985,23111,
2/24/2023 23:00,23119,23201,23028,23189,
2/25/2023 0:00,23186,23201,23117,23168,
2/25/2023 1:00,23168,23204,23139,23186,
2/25/2023 2:00,23187,23215,23060,23091,
2/25/2023 3:00,23086,23129,23052,23072,
2/25/2023 4:00,23081,23131,23061,23131,
2/25/2023 5:00,23130,23130,23035,23046,
2/25/2023 6:00,23050,23101,23046,23092,
2/25/2023 7:00,23094,23122,23080,23121,
2/25/2023 8:00,23123,23157,23103,23104,
2/25/2023 9:00,23104,23120,23012,23063,
2/25/2023 10:00,23064,23065,22937,22937,
2/25/2023 11:00,22936,23013,22920,22986,
2/25/2023 12:00,22986,23018,22868,23018,
2/25/2023 13:00,23018,23079,22994,23000,
2/25/2023 14:00,23000,23046,22985,23005,
2/25/2023 15:00,23011,23032,22977,23011,
2/25/2023 16:00,23011,23082,23000,23019,
2/25/2023 17:00,23006,23052,23006,23043,
2/25/2023 18:00,23043,23043,22979,22984,
2/25/2023 19:00,22982,23016,22924,22991,
2/25/2023 20:00,22989,23001,22770,22925,
2/25/2023 21:00,22930,22957,22860,22939,
2/25/2023 22:00,22935,23164,22909,23114,
2/25/2023 23:00,23123,23181,23110,23161,
2/26/2023 0:00,23166,23166,23085,23100,
2/26/2023 1:00,23100,23130,23077,23119,
2/26/2023 2:00,23116,23248,23068,23243,
2/26/2023 3:00,23234,23249,23192,23219,
2/26/2023 4:00,23219,23228,23163,23195,
2/26/2023 5:00,23195,23205,23138,23138,
2/26/2023 6:00,23135,23172,23102,23172,
2/26/2023 7:00,23174,23210,23149,23153,
2/26/2023 8:00,23155,23173,23125,23162,
2/26/2023 9:00,23162,23286,23162,23282,
2/26/2023 10:00,23281,23281,23222,23234,
2/26/2023 11:00,23240,23260,23210,23252,
2/26/2023 12:00,23259,23296,23143,23172,
2/26/2023 13:00,23169,23217,23149,23212,
2/26/2023 14:00,23217,23318,23192,23203,
2/26/2023 15:00,23201,23254,23191,23253,
2/26/2023 16:00,23253,23259,23174,23185,
2/26/2023 17:00,23189,23237,23149,23237,
2/26/2023 18:00,23246,23528,23232,23479,
2/26/2023 19:00,23490,23537,23374,23506,
2/26/2023 20:00,23512,23678,23469,23644,
2/26/2023 21:00,23649,23654,23559,23559,
2/26/2023 22:00,23564,23594,23329,23478,
2/26/2023 23:00,23472,23629,23458,23562,
2/27/2023 0:00,23560,23567,23464,23494,
2/27/2023 1:00,23497,23565,23443,23556,
2/27/2023 2:00,23561,23646,23529,23561,
2/27/2023 3:00,23571,23636,23547,23555,
2/27/2023 4:00,23555,23560,23474,23495,
2/27/2023 5:00,23494,23510,23360,23396,
2/27/2023 6:00,23387,23436,23379,23406,
2/27/2023 7:00,23410,23460,23410,23425,
2/27/2023 8:00,23436,23457,23354,23360,
2/27/2023 9:00,23361,23437,23341,23393,
2/27/2023 10:00,23393,23421,23353,23379,
2/27/2023 11:00,23384,23444,23374,23430,
2/27/2023 12:00,23430,23439,23383,23399,
2/27/2023 13:00,23403,23791,23402,23711,
2/27/2023 14:00,23719,23850,23678,23812,
2/27/2023 15:00,23806,23890,23487,23555,
2/27/2023 16:00,23562,23617,23174,23398,
2/27/2023 17:00,23397,23419,23282,23345,
2/27/2023 18:00,23337,23370,23170,23290,
2/27/2023 19:00,23287,23358,23234,23278,
2/27/2023 20:00,23274,23332,23126,23326,
2/27/2023 21:00,23326,23391,23304,23386,
2/27/2023 22:00,23387,23557,23371,23490,
2/27/2023 23:00,23490,23574,23458,23493,
2/28/2023 0:00,23497,23549,23425,23431,
2/28/2023 1:00,23430,23464,23360,23448,
2/28/2023 2:00,23447,23474,23397,23435,
2/28/2023 3:00,23446,23515,23438,23467,
2/28/2023 4:00,23466,23469,23392,23416,
2/28/2023 5:00,23416,23449,23374,23383,
2/28/2023 6:00,23379,23415,23369,23394,
2/28/2023 7:00,23393,23395,23233,23237,
2/28/2023 8:00,23228,23303,23218,23269,
2/28/2023 9:00,23267,23317,23254,23276,
2/28/2023 10:00,23276,23384,23257,23368,
2/28/2023 11:00,23372,23419,23341,23397,
2/28/2023 12:00,23398,23500,23393,23455,
2/28/2023 13:00,23471,23484,23373,23411,
2/28/2023 14:00,23416,23571,23329,23436,
2/28/2023 15:00,23430,23541,23415,23524,
2/28/2023 16:00,23523,23594,23435,23450,
2/28/2023 17:00,23458,23559,23456,23537,
2/28/2023 18:00,23534,23551,23446,23485,
2/28/2023 19:00,23486,23493,23221,23262,
2/28/2023 20:00,23263,23343,23178,23279,
2/28/2023 21:00,23277,23278,23048,23144,
2/28/2023 22:00,23146,23246,23110,23172,
2/28/2023 23:00,23165,23200,23107,23136,
3/1/2023 0:00,23146,23221,23040,23109,
3/1/2023 1:00,23098,23293,23089,23252,
3/1/2023 2:00,23253,23332,23240,23332,
3/1/2023 3:00,23332,23491,23311,23442,
3/1/2023 4:00,23442,23840,23432,23793,
3/1/2023 5:00,23813,23823,23643,23691,
3/1/2023 6:00,23703,23792,23670,23761,
3/1/2023 7:00,23760,23762,23696,23720,
3/1/2023 8:00,23723,23990,23690,23871,
3/1/2023 9:00,23883,23911,23737,23757,
3/1/2023 10:00,23763,23787,23683,23781,
3/1/2023 11:00,23781,23793,23709,23741,
3/1/2023 12:00,23744,23824,23707,23731,
3/1/2023 13:00,23725,23737,23621,23697,
3/1/2023 14:00,23692,23879,23583,23685,
3/1/2023 15:00,23684,23767,23582,23728,
3/1/2023 16:00,23713,23742,23561,23701,
3/1/2023 17:00,23698,23749,23675,23710,
3/1/2023 18:00,23709,23729,23655,23695,
3/1/2023 19:00,23696,23697,23343,23358,
3/1/2023 20:00,23346,23469,23318,23409,
3/1/2023 21:00,23416,23585,23377,23559,
3/1/2023 22:00,23558,23579,23452,23539,
3/1/2023 23:00,23527,23673,23508,23634,
3/2/2023 0:00,23632,23791,23608,23609,
3/2/2023 1:00,23609,23639,23461,23516,
3/2/2023 2:00,23518,23549,23461,23500,
3/2/2023 3:00,23498,23517,23437,23501,
3/2/2023 4:00,23500,23549,23476,23543,
3/2/2023 5:00,23543,23548,23423,23452,
3/2/2023 6:00,23445,23477,23387,23446,
3/2/2023 7:00,23446,23451,23342,23394,
3/2/2023 8:00,23388,23468,23354,23449,
3/2/2023 9:00,23449,23471,23394,23401,
3/2/2023 10:00,23400,23432,23347,23377,
3/2/2023 11:00,23386,23430,23365,23415,
3/2/2023 12:00,23422,23433,23329,23355,
3/2/2023 13:00,23350,23406,23255,23308,
3/2/2023 14:00,23309,23347,23206,23315,
3/2/2023 15:00,23312,23377,23288,23370,
3/2/2023 16:00,23365,23385,23254,23282,
3/2/2023 17:00,23279,23315,23238,23271,
3/2/2023 18:00,23269,23452,23259,23452,
3/2/2023 19:00,23450,23506,23398,23474,
3/2/2023 20:00,23472,23566,23427,23469,
